id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10357986,APARTMENT,APARTMENT,Enghien,Hainaut,7850,125000,residential_sale,1,15,installed,False,False,,,,,,,2.0,,just_renovated
10395294,APARTMENT,APARTMENT,Kortrijk,West Flanders,8500,135000,residential_sale,1,44,0,False,False,,,,,85.0,,,False,to_renovate
10611530,HOUSE,HOUSE,Vilvoorde,Flemish Brabant,1800,329000,residential_sale,3,27,semi_equipped,,True,True,22.0,,,115.0,150.0,3.0,,good
10379256,HOUSE,HOUSE,Seraing,Liège,4100,329000,residential_sale,4,42,hyper_equipped,False,False,True,120.0,,,180.0,120.0,2.0,False,good
10607091,HOUSE,HOUSE,Gent,East Flanders,9040,329000,residential_sale,3,0,installed,,True,,,True,,124.0,90.0,2.0,,0
10607707,HOUSE,HOUSE,Sint-Gillis-Waas,East Flanders,9170,332500,residential_sale,4,33,hyper_equipped,,False,True,30.0,True,170.0,198.0,275.0,2.0,False,good
10616868,HOUSE,HOUSE,Kortrijk,West Flanders,8500,335000,residential_sale,4,0,installed,,False,True,15.0,True,25.0,165.0,100.0,2.0,False,as_new
10626885,HOUSE,HOUSE,Beveren,East Flanders,9120,335000,residential_sale,2,0,hyper_equipped,False,False,True,15.0,True,200.0,169.0,326.0,2.0,False,good
10470227,HOUSE,HOUSE,Ninove,East Flanders,9400,335000,residential_sale,3,41,installed,False,False,,,True,715.0,220.0,940.0,4.0,False,good
10451186,HOUSE,HOUSE,Haaltert Denderhoutem,East Flanders,9450,335000,residential_sale,5,28,hyper_equipped,False,False,True,60.0,True,650.0,250.0,828.0,2.0,,to_be_done_up
10567849,HOUSE,HOUSE,Lede,East Flanders,9340,339000,residential_sale,4,0,0,,False,,,True,240.0,207.0,367.0,3.0,,good
10635288,HOUSE,HOUSE,Eeklo,East Flanders,9900,339000,residential_sale,3,0,installed,False,False,,,True,,153.0,601.0,3.0,False,good
10434041,HOUSE,HOUSE,COURT-SAINT-ETIENNE,Walloon Brabant,1490,340000,residential_sale,3,47,semi_equipped,,True,True,30.0,True,650.0,250.0,846.0,3.0,,to_be_done_up
10562880,HOUSE,HOUSE,Aalst,East Flanders,9300,344000,residential_sale,4,0,installed,,False,True,1.0,True,59.0,138.0,138.0,2.0,False,just_renovated
10514182,HOUSE,HOUSE,Merchtem,Flemish Brabant,1785,345000,residential_sale,3,0,semi_equipped,,True,True,,,,165.0,362.0,3.0,,good
10438568,HOUSE,HOUSE,Antwerpen,Antwerp,2170,345500,residential_sale,3,15,installed,False,False,True,30.0,True,36.0,136.0,136.0,2.0,False,as_new
10496045,HOUSE,APARTMENT_BLOCK,Hannut,Liège,4280,349000,residential_sale,3,41,semi_equipped,False,False,,,,,636.0,452.0,2.0,False,to_be_done_up
10462559,HOUSE,HOUSE,Frasnes-lez-Anvaing,Hainaut,7910,349000,residential_sale,3,0,installed,,True,,,,,,846.0,4.0,,as_new
10647837,HOUSE,HOUSE,Gent,East Flanders,9000,349000,residential_sale,2,15,installed,,True,True,10.0,,,100.0,50.0,2.0,,just_renovated
10545304,HOUSE,HOUSE,Steenhuize-Wijnhuize,East Flanders,9550,349000,residential_sale,5,43,semi_equipped,False,False,True,50.0,True,650.0,265.0,867.0,4.0,False,good
10606546,HOUSE,HOUSE,Courcelles,Hainaut,6180,349900,residential_sale,3,30,installed,False,False,True,60.0,True,500.0,176.0,605.0,3.0,False,as_new
10532506,HOUSE,HOUSE,SINT-TRUIDEN,Limburg,3800,350000,residential_sale,3,0,semi_equipped,,True,,,True,,264.0,0.0,4.0,,to_be_done_up
10574602,HOUSE,APARTMENT_BLOCK,Liège,Liège,4000,350000,residential_sale,7,0,installed,True,False,True,6.0,,,130.0,56.0,2.0,False,just_renovated
10403328,HOUSE,HOUSE,Arlon Bonnert,Luxembourg,6700,350000,residential_sale,5,40,semi_equipped,False,False,True,50.0,True,1300.0,200.0,1700.0,4.0,False,to_renovate
10363059,HOUSE,COUNTRY_COTTAGE,Frameries,Hainaut,7080,350000,residential_sale,7,39,usa_hyper_equipped,,True,True,,,,356.0,547.0,3.0,,just_renovated
10612359,HOUSE,HOUSE,Lauwe,West Flanders,8930,350000,residential_sale,5,41,hyper_equipped,False,False,True,22.0,True,75.0,209.0,170.0,2.0,False,as_new
10410654,HOUSE,HOUSE,Marche-en-Famenne Hargimont,Luxembourg,6900,359000,residential_sale,5,22,installed,False,False,True,,True,672.0,255.0,822.0,3.0,False,good
10556303,HOUSE,HOUSE,Sint-Lievens-Houtem,East Flanders,9520,359000,residential_sale,3,30,hyper_equipped,False,False,True,16.0,True,,120.0,375.0,3.0,False,as_new
10552812,HOUSE,HOUSE,Eeklo,East Flanders,9900,359000,residential_sale,4,0,installed,False,False,,,True,,163.0,549.0,4.0,False,good
10467393,HOUSE,APARTMENT_BLOCK,Liege,Liège,4000,359500,residential_sale,4,0,not_installed,False,False,,,,,160.0,35.0,2.0,False,good
10612736,HOUSE,HOUSE,ZELEM,Limburg,3545,365000,residential_sale,5,0,installed,,True,,,True,,350.0,0.0,4.0,,to_renovate
10514421,HOUSE,HOUSE,De Haan,West Flanders,8420,365000,residential_sale,3,35,installed,False,False,,,True,150.0,160.0,277.0,3.0,False,good
9847022,APARTMENT,APARTMENT,SINT-DENIJS-WESTREM,East Flanders,9051,135000,residential_sale,1,0,not_installed,,True,,,,,72.0,0.0,,,0
10529218,APARTMENT,KOT,Antwerp,Antwerp,2018,138000,residential_sale,1,40,hyper_equipped,True,False,True,6.0,,,33.0,0.0,2.0,False,good
10586869,APARTMENT,APARTMENT,Willebroek,Antwerp,2830,139000,residential_sale,1,0,installed,,True,,,,,62.0,,2.0,,good
10525918,APARTMENT,APARTMENT,Durbuy,Luxembourg,6940,139000,residential_sale,1,44,installed,,False,,,,,68.0,,,False,to_be_done_up
10543909,APARTMENT,APARTMENT,Harelbeke,West Flanders,8530,139000,residential_sale,2,0,0,,False,,,,,74.0,,,False,to_be_done_up
10163386,APARTMENT,APARTMENT,Koksijde,West Flanders,8670,140000,residential_sale,2,14,0,True,False,,,,,55.0,,2.0,False,0
10622112,APARTMENT,APARTMENT,Oudenaarde,East Flanders,9700,140000,residential_sale,1,22,0,False,False,,,True,,54.0,,2.0,False,to_be_done_up
10576149,APARTMENT,FLAT_STUDIO,Merchtem,Flemish Brabant,1785,145000,residential_sale,1,21,installed,,False,True,,,,42.0,,2.0,,good
10636483,APARTMENT,APARTMENT,Liege,Liège,4000,145000,residential_sale,1,0,installed,False,False,True,15.0,,,45.0,,2.0,False,as_new
10621693,APARTMENT,APARTMENT,QUIÉVRAIN,Hainaut,7380,149000,residential_sale,2,0,installed,,True,,,,,99.0,,3.0,,good
10619322,APARTMENT,APARTMENT,Tournai,Hainaut,7500,149000,residential_sale,1,0,installed,False,False,True,,,,47.0,0.0,2.0,False,just_renovated
10457775,APARTMENT,SERVICE_FLAT,Merelbeke,East Flanders,9820,149000,residential_sale,1,22,0,False,False,True,,,,40.0,,2.0,,good
10393757,APARTMENT,APARTMENT,Flemalle,Liège,4400,149500,residential_sale,1,20,installed,False,False,,,,,60.0,,3.0,False,good
10114523,APARTMENT,APARTMENT,Izegem,West Flanders,8870,150000,residential_sale,2,0,installed,False,False,True,2.0,True,,,,,False,just_renovated
10479769,APARTMENT,DUPLEX,Fossesla-Ville,Namur,5070,159000,residential_sale,2,0,usa_installed,,False,,,,,100.0,0.0,2.0,,just_renovated
10621942,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,159000,residential_sale,1,0,0,,False,,,,,61.0,,,False,to_renovate
10590145,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,159000,residential_sale,1,0,installed,True,False,True,,True,,32.0,,,False,as_new
10623742,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,159900,residential_sale,1,0,installed,,True,,,,,78.0,0.0,,,as_new
10505993,APARTMENT,FLAT_STUDIO,Nieuwpoort,West Flanders,8620,165000,residential_sale,0,0,installed,True,False,True,,True,,35.0,,,False,as_new
10530299,APARTMENT,APARTMENT,Ghlin,Hainaut,7011,169000,residential_sale,2,32,installed,,True,True,20.0,True,1000.0,92.0,0.0,2.0,,just_renovated
10640648,APARTMENT,APARTMENT,Eeklo,East Flanders,9900,169000,residential_sale,2,0,installed,False,False,,,,,80.0,,2.0,False,good
10314774,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,173000,residential_sale,1,0,0,,False,True,,,,65.0,,,False,as_new
10645699,APARTMENT,FLAT_STUDIO,Ixelles,Brussels,1050,175000,residential_sale,0,0,installed,,False,,,,,43.0,0.0,2.0,,good
9112345,APARTMENT,GROUND_FLOOR,Gistel,West Flanders,8470,179500,residential_sale,1,0,hyper_equipped,False,False,True,11.0,,,73.0,,,False,as_new
10603394,APARTMENT,APARTMENT,Antwerpen,Antwerp,2018,179999,residential_sale,0,0,0,,False,True,8.0,,,43.0,0.0,,False,good
10641916,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,180000,residential_sale,1,0,installed,True,False,True,,,,72.0,,2.0,False,good
10518736,APARTMENT,APARTMENT,Boom,Antwerp,2850,185000,residential_sale,2,26,0,False,False,True,6.0,True,,68.0,,,False,as_new
10393510,APARTMENT,APARTMENT,Antwerpen Wilrijk,Antwerp,2610,189000,residential_sale,2,0,usa_hyper_equipped,False,False,,,,,81.0,,,,just_renovated
10593521,APARTMENT,APARTMENT,Haaltert,East Flanders,9450,189000,residential_sale,2,28,installed,False,False,True,5.0,,,70.0,,,False,to_be_done_up
10474612,APARTMENT,APARTMENT,Antwerp,Antwerp,2060,195000,residential_sale,1,0,usa_hyper_equipped,False,False,,,,,62.0,,2.0,,just_renovated
10515340,HOUSE,HOUSE,Waregem,West Flanders,8790,365000,residential_sale,3,35,installed,,False,True,24.0,True,165.0,127.0,290.0,2.0,False,just_renovated
10249044,HOUSE,OTHER_PROPERTY,Heist-op-den-Berg,Antwerp,2221,367000,residential_sale,0,0,installed,,True,,,True,,303.0,0.0,3.0,,good
10622619,HOUSE,HOUSE,Sint-Pieters-Leeuw,Flemish Brabant,1600,369000,residential_sale,4,36,semi_equipped,False,False,True,,,,204.0,729.0,2.0,False,to_be_done_up
10583955,HOUSE,VILLA,Saint-Hubert,Luxembourg,6870,369000,residential_sale,5,36,semi_equipped,False,False,,,True,820.0,243.0,1269.0,4.0,False,good
10637405,HOUSE,HOUSE,Nassogne,Luxembourg,6950,369000,residential_sale,3,0,installed,False,False,True,127.0,True,1561.0,390.0,1561.0,4.0,True,good
10602784,HOUSE,HOUSE,Pont-à-Celles Liberchies,Hainaut,6238,369900,residential_sale,3,30,usa_hyper_equipped,False,False,True,30.0,True,500.0,200.0,603.0,2.0,False,as_new
10586613,HOUSE,HOUSE,Awans,Liège,4340,370000,residential_sale,3,42,hyper_equipped,False,False,True,55.0,True,365.0,156.0,450.0,4.0,True,good
10280387,HOUSE,HOUSE,Boneffe,Namur,5310,370000,residential_sale,2,0,semi_equipped,False,False,True,41.0,True,708.0,165.0,810.0,2.0,False,good
10627377,HOUSE,HOUSE,Langemark-Poelkapelle,West Flanders,8920,370000,residential_sale,4,17,installed,False,False,True,,True,,247.0,731.0,3.0,False,good
10610516,HOUSE,HOUSE,Gent,East Flanders,9000,370000,residential_sale,4,16,installed,,False,,,True,40.0,180.0,88.0,2.0,False,as_new
10263259,HOUSE,VILLA,OBAIX,Hainaut,6230,374900,residential_sale,4,30,installed,,True,True,35.0,True,800.0,170.0,1035.0,4.0,,as_new
10535586,HOUSE,HOUSE,Blankenberge,West Flanders,8370,375000,residential_sale,5,32,hyper_equipped,False,False,True,,,,138.0,77.0,2.0,False,as_new
10456786,HOUSE,HOUSE,De Haan,West Flanders,8420,375000,residential_sale,3,0,hyper_equipped,False,False,True,,True,,113.0,123.0,3.0,False,as_new
10627882,HOUSE,HOUSE,Oosterzele,East Flanders,9860,375000,residential_sale,2,35,installed,False,False,True,,True,,206.0,730.0,3.0,False,good
10464755,HOUSE,HOUSE,Zuienkerke,West Flanders,8377,379000,residential_sale,3,30,installed,False,False,True,11.0,True,220.0,179.0,300.0,3.0,False,good
10582524,HOUSE,HOUSE,Tremelo,Flemish Brabant,3128,380000,residential_sale,4,40,installed,,False,True,,,,220.0,863.0,4.0,False,to_renovate
10577789,HOUSE,HOUSE,NALINNES,Hainaut,6120,380000,residential_sale,3,33,installed,,True,True,24.0,True,,160.0,1110.0,4.0,,good
10522950,HOUSE,BUNGALOW,Ternat,Flemish Brabant,1740,384000,residential_sale,2,31,installed,False,False,True,24.0,True,1601.0,144.0,1601.0,4.0,False,good
10600481,HOUSE,HOUSE,Niel,Antwerp,2845,384000,residential_sale,3,0,installed,,False,True,20.0,True,118.0,148.0,197.0,2.0,False,good
10645565,HOUSE,HOUSE,Houthalen-Helchteren,Limburg,3530,385000,residential_sale,4,0,usa_hyper_equipped,,False,True,,,,303.0,522.0,4.0,False,good
10635685,HOUSE,HOUSE,Oostende,West Flanders,8400,385000,residential_sale,3,0,installed,,True,True,,True,,158.0,280.0,3.0,,good
10594244,HOUSE,HOUSE,GENTINNES,Walloon Brabant,1450,389000,residential_sale,4,44,0,,True,,,True,,190.0,852.0,,,0
10543136,HOUSE,TOWN_HOUSE,Londerzeel,Flemish Brabant,1840,389000,residential_sale,3,28,installed,,False,True,30.0,True,100.0,142.0,243.0,2.0,False,good
10570855,HOUSE,HOUSE,Seraing,Liège,4100,389000,residential_sale,4,39,installed,False,False,True,42.0,True,230.0,226.0,502.0,3.0,False,good
10572934,HOUSE,HOUSE,Libramont-Chevigny,Luxembourg,6800,389000,residential_sale,5,57,usa_installed,False,False,True,,True,630.0,434.0,1104.0,4.0,False,just_renovated
10552770,HOUSE,HOUSE,Libin,Luxembourg,6890,389000,residential_sale,5,57,usa_installed,False,False,True,15.0,True,630.0,434.0,1104.0,4.0,False,just_renovated
10470833,HOUSE,HOUSE,Oudenburg,West Flanders,8460,389000,residential_sale,3,0,installed,,True,,,,,133.0,347.0,3.0,,just_renovated
10465356,HOUSE,HOUSE,Wondelgem,East Flanders,9032,389000,residential_sale,3,32,installed,False,False,True,8.0,True,,160.0,268.0,3.0,,good
10626404,HOUSE,HOUSE,Lievegem,East Flanders,9950,389000,residential_sale,4,18,installed,,False,True,25.0,True,60.0,200.0,177.0,2.0,False,as_new
10404602,HOUSE,HOUSE,Braives,Liège,4260,389999,residential_sale,3,32,semi_equipped,,True,True,,True,,196.0,1811.0,4.0,,good
10630644,APARTMENT,APARTMENT,Merksem,Antwerp,2170,195000,residential_sale,2,42,installed,,False,,,,,89.0,0.0,1.0,False,just_renovated
10333086,APARTMENT,APARTMENT,Oostende,West Flanders,8400,195000,residential_sale,1,24,0,False,False,,,,,58.0,,,False,0
10513726,APARTMENT,APARTMENT,Oostende,West Flanders,8400,195500,residential_sale,2,0,0,,False,True,,,,87.0,,,False,to_renovate
10444437,APARTMENT,APARTMENT,Oostende,West Flanders,8400,199000,residential_sale,2,0,0,False,False,True,,,,86.0,,,False,to_renovate
10613181,APARTMENT,APARTMENT,Moorsele,West Flanders,8560,199000,residential_sale,2,0,0,,False,True,,,,87.0,,,False,as_new
10624900,APARTMENT,APARTMENT,Izegem,West Flanders,8870,199000,residential_sale,2,0,installed,,False,True,,True,,91.0,,,False,as_new
10614145,APARTMENT,APARTMENT,Sint-Niklaas,East Flanders,9100,199000,residential_sale,3,30,semi_equipped,,False,True,8.0,,,98.0,0.0,3.0,False,to_be_done_up
10607918,APARTMENT,APARTMENT,Denderleeuw,East Flanders,9470,199900,residential_sale,2,0,installed,,False,True,,,,,,,False,as_new
10622358,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,200000,residential_sale,1,0,usa_hyper_equipped,False,False,,,,,55.0,,2.0,False,to_be_done_up
10639311,APARTMENT,APARTMENT,Berchem-Sainte-Agathe,Brussels,1082,200000,residential_sale,1,30,0,False,False,True,,,,85.0,0.0,,False,good
10428932,APARTMENT,APARTMENT,Rebecq-Rognon,Walloon Brabant,1430,200000,residential_sale,2,0,installed,,False,True,,,,78.0,0.0,,,as_new
10474613,APARTMENT,APARTMENT,Antwerp,Antwerp,2060,209000,residential_sale,1,0,usa_hyper_equipped,True,False,,,,,62.0,,2.0,,just_renovated
10611237,APARTMENT,APARTMENT,Oostende,West Flanders,8400,210000,residential_sale,2,0,installed,,False,,,,,75.0,,,False,just_renovated
10612478,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,215000,residential_sale,1,0,not_installed,True,True,,,,,54.0,0.0,2.0,,good
10607919,APARTMENT,APARTMENT,Denderleeuw,East Flanders,9470,217500,residential_sale,2,0,installed,,False,True,,,,,,,False,as_new
10523794,APARTMENT,APARTMENT,Oostende,West Flanders,8400,219000,residential_sale,2,0,0,,False,True,,,,55.0,,,False,as_new
10496851,APARTMENT,APARTMENT,Berchem-Sainte-Agathe,Brussels,1082,220000,residential_sale,3,0,installed,False,False,,,,,60.0,0.0,2.0,,0
10593492,APARTMENT,APARTMENT,Antwerpen Wilrijk,Antwerp,2610,220000,residential_sale,2,32,installed,,False,True,3.0,,,75.0,0.0,,,just_renovated
10636484,APARTMENT,DUPLEX,Liege,Liège,4000,220000,residential_sale,2,0,installed,False,False,True,8.0,,,70.0,,2.0,False,as_new
10578052,APARTMENT,APARTMENT,Oostende,West Flanders,8400,220000,residential_sale,1,33,0,True,False,True,4.0,,,75.0,,,False,0
10522779,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,225000,residential_sale,1,0,installed,,False,True,,,,59.0,0.0,2.0,False,to_be_done_up
10621978,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,225000,residential_sale,1,0,installed,False,False,,,,,48.0,0.0,,False,just_renovated
10643192,APARTMENT,APARTMENT,Lede,East Flanders,9340,225000,residential_sale,2,0,0,,False,True,,,,90.0,0.0,0.0,,0
10605536,APARTMENT,APARTMENT,Denderleeuw,East Flanders,9472,225000,residential_sale,2,30,0,False,False,True,,,,85.0,,,False,good
9299541,APARTMENT,GROUND_FLOOR,Gistel,West Flanders,8470,227500,residential_sale,2,0,hyper_equipped,False,False,True,12.0,,,85.0,,,False,as_new
10548300,APARTMENT,APARTMENT,Ichtegem,West Flanders,8480,228000,residential_sale,1,0,0,,False,,,,,56.0,0.0,,,good
10636653,APARTMENT,APARTMENT,Mouscron,Hainaut,7700,229000,residential_sale,2,31,installed,False,False,True,,,,97.0,0.0,2.0,False,good
10645314,APARTMENT,APARTMENT,Uccle,Brussels,1180,230000,residential_sale,2,0,installed,False,False,True,10.0,True,,75.0,,,False,0
10593491,APARTMENT,APARTMENT,Antwerpen Wilrijk,Antwerp,2610,230000,residential_sale,2,32,installed,,False,True,,,,75.0,0.0,,,just_renovated
10485680,APARTMENT,APARTMENT,Eeklo,East Flanders,9900,230000,residential_sale,2,0,installed,False,False,,,,,121.0,,2.0,False,as_new
10585300,HOUSE,HOUSE,Affligem,Flemish Brabant,1790,395000,residential_sale,3,35,hyper_equipped,False,False,True,20.0,True,150.0,166.0,334.0,3.0,False,as_new
10527829,HOUSE,HOUSE,Overijse,Flemish Brabant,3090,395000,residential_sale,4,32,installed,False,False,True,13.0,True,1200.0,197.0,1480.0,2.0,False,to_be_done_up
10647467,HOUSE,HOUSE,Oostkamp,West Flanders,8020,395000,residential_sale,3,0,installed,False,False,True,,True,,167.0,771.0,3.0,False,good
10606912,HOUSE,HOUSE,Maldegem,East Flanders,9990,395000,residential_sale,4,0,hyper_equipped,False,False,,,True,,196.0,685.0,3.0,False,as_new
10554858,HOUSE,HOUSE,Liedekerke,Flemish Brabant,1770,397000,residential_sale,4,35,installed,False,False,True,40.0,True,400.0,198.0,616.0,3.0,False,good
10534262,HOUSE,VILLA,Bost,Flemish Brabant,3300,398000,residential_sale,4,31,semi_equipped,False,False,True,15.0,True,1100.0,250.0,1349.0,4.0,False,to_renovate
10606151,HOUSE,COUNTRY_COTTAGE,Lessines,Hainaut,7860,398000,residential_sale,6,0,semi_equipped,,True,True,,,,320.0,7112.0,4.0,,0
10589801,HOUSE,COUNTRY_COTTAGE,Deux-Acren,Hainaut,7864,398000,residential_sale,5,0,semi_equipped,,True,True,,,,320.0,7112.0,4.0,,0
10614341,HOUSE,HOUSE,Wondelgem,East Flanders,9032,398000,residential_sale,2,40,hyper_equipped,False,False,True,,,,152.0,329.0,3.0,,as_new
10642026,HOUSE,HOUSE,Ronse,East Flanders,9600,398000,residential_sale,4,0,installed,,True,True,,,,240.0,270.0,2.0,,good
10557174,HOUSE,HOUSE,Hannut Blehen,Liège,4280,399000,residential_sale,4,34,installed,False,False,True,55.0,True,1222.0,148.0,1308.0,4.0,True,good
10572752,HOUSE,HOUSE,Pepinster,Liège,4860,399000,residential_sale,5,27,semi_equipped,False,False,True,51.0,True,1136.0,284.0,1374.0,4.0,False,good
10561381,HOUSE,HOUSE,Gedinne Houdremont,Namur,5575,399000,residential_sale,5,0,installed,False,False,True,40.0,True,1140.0,277.0,1939.0,4.0,True,good
10647972,HOUSE,HOUSE,Laplaigne,Hainaut,7622,399000,residential_sale,3,33,installed,,True,,,True,,240.0,4484.0,4.0,,as_new
10569108,HOUSE,TOWN_HOUSE,Beveren,East Flanders,9120,399000,residential_sale,3,0,installed,,False,True,12.0,True,190.0,210.0,331.0,3.0,False,good
10623371,HOUSE,HOUSE,Lede,East Flanders,9340,399000,residential_sale,5,36,hyper_equipped,False,False,True,,,,215.0,775.0,4.0,False,good
10630671,HOUSE,HOUSE,Huy,Liège,4500,399500,residential_sale,4,0,installed,,True,,,True,,146.0,695.0,4.0,,as_new
10611659,HOUSE,HOUSE,MOHA,Liège,4520,400000,residential_sale,3,56,installed,,True,,,True,1200.0,,1444.0,3.0,,0
10481475,HOUSE,HOUSE,Rêves,Hainaut,6210,400000,residential_sale,4,27,installed,False,False,True,20.0,True,169.0,183.0,585.0,3.0,False,good
10647355,HOUSE,HOUSE,Durbuy,Luxembourg,6940,400000,residential_sale,3,36,installed,False,False,True,161.0,True,1166.0,141.0,1250.0,4.0,False,good
10404267,HOUSE,HOUSE,Londerzeel,Flemish Brabant,1840,415000,residential_sale,3,0,installed,False,False,True,,True,,149.0,444.0,3.0,False,as_new
10590464,HOUSE,HOUSE,Antwerpen,Antwerp,2600,415000,residential_sale,4,0,hyper_equipped,,False,True,14.0,True,55.0,156.0,128.0,2.0,False,as_new
10578835,HOUSE,HOUSE,Antwerpen,Antwerp,2660,415000,residential_sale,3,34,installed,,False,True,14.0,True,180.0,145.0,297.0,3.0,False,good
10602169,HOUSE,VILLA,Nivelles,Walloon Brabant,1400,419900,residential_sale,4,35,installed,False,False,True,12.0,True,300.0,200.0,758.0,4.0,False,good
10623667,HOUSE,HOUSE,Chaumont-Gistoux,Walloon Brabant,1325,420000,residential_sale,4,33,installed,,True,,,True,,154.0,770.0,4.0,,0
10623691,HOUSE,APARTMENT_BLOCK,Nivelles,Walloon Brabant,1400,420000,residential_sale,2,0,installed,,True,True,20.0,True,130.0,162.0,238.0,2.0,,good
10642804,HOUSE,HOUSE,Schoten,Antwerp,2900,424000,residential_sale,3,32,usa_installed,,False,True,13.0,True,31.0,130.0,135.0,2.0,False,as_new
10542995,HOUSE,HOUSE,Schaerbeek,Brussels,1030,425000,residential_sale,4,28,not_installed,,True,,,True,18.0,210.0,0.0,2.0,,to_renovate
